,PV[kW],EL[kW],Import[kW],Export[kW],Battery[kWh],P_charge_battery[kW],T_tank[*C],P_waterheater[kW],T_house[*C],Q_spaceheater[kW],Q_aircon[kW]
199,0.0,0.21,0.0,2.7755575615628914e-16,95.46360312500009,-0.31674583333333395,52.83133281824154,0.0,22.0,0.0,32.023750000000106
200,0.0,0.05,0.0,8.992806499463768e-15,95.44011887500008,-0.1565616666666756,52.82866474197871,0.0,22.0,0.0,31.968499999999977
201,0.0,0.05,0.0,1.1657341758564144e-15,95.4166643750001,-0.15636333333333496,52.825996904345224,0.0,22.0,0.0,31.90900000000014
202,0.0,0.05,0.0,5.83699755196676e-14,95.39323962500008,-0.1561650000000588,52.82332930531971,0.0,22.0,0.0,31.84950000000013
203,0.0,0.05,0.0,7.216449660063518e-16,95.36984250000009,-0.15598083333333435,52.82066194488085,0.0,22.0,0.0,31.79425000000009
204,0.0,0.05,0.0,5.387357226993572e-14,95.34647512500008,-0.15578250000005398,52.8179948230073,0.0,22.0,0.0,31.734750000000034
205,0.0,0.05,0.0,1.1629586182948515e-14,95.32313750000009,-0.1555841666666782,52.81532793967771,0.0,22.0,0.0,31.675249999999977
206,0.0,0.05,0.0,2.3869795029440866e-14,95.29983175000008,-0.1553716666666905,52.81266129487076,0.0,22.0,0.0,31.611499999999992
207,0.0,0.05,0.0,5.551115123125783e-17,95.27655575000009,-0.15517333333333383,52.80999488856511,0.0,22.0,0.0,31.552000000000135
208,0.0,0.05,0.0,5.551115123125783e-17,95.25331162500008,-0.15496083333333388,52.807328720739434,0.0,22.0,0.0,31.48825000000015
209,0.0,0.05,0.0,6.106226635438361e-15,95.23009937500008,-0.15474833333333932,52.804662791372394,0.0,22.0,0.0,31.424499999999966
210,0.0,0.05,0.0,1.8346435481930712e-14,95.20691900000007,-0.1545358333333516,52.80199710044268,0.0,22.0,0.0,31.36074999999998
211,0.0,0.05,0.0,3.058664432842306e-14,95.18377050000007,-0.1543233333333639,52.799331647928945,0.0,22.0,0.0,31.296999999999997
212,0.0,0.05,0.0,4.2826853174915414e-14,95.16065387500007,-0.1541108333333762,52.796666433809875,0.0,22.0,0.0,31.233250000000012
213,0.0,0.05,0.0,7.216449660063518e-16,95.13757125000006,-0.1538841666666677,52.79400145806415,0.0,22.0,0.0,31.1652500000001
214,0.0,0.05,0.0,4.1661118999059e-14,95.11452262500006,-0.15365750000004214,52.791336720670444,0.0,22.0,0.0,31.097250000000145
215,0.0,0.05,0.0,1.2212453270876722e-15,95.09150800000006,-0.15343083333333496,52.78867222160744,0.0,22.0,0.0,31.02925000000012
216,0.0,0.05,0.0,4.135580766728708e-14,95.06852737500006,-0.15320416666670805,52.78600796085383,0.0,22.0,0.0,30.961250000000007
217,0.0,0.05,0.0,1.1102230246251565e-16,95.04558075000007,-0.15297750000000043,52.78334393838829,0.0,22.0,0.0,30.893250000000094
218,0.0,0.05,0.0,4.996003610813204e-16,95.02267025000008,-0.15273666666666763,52.780680154189525,0.0,22.0,0.0,30.821000000000144
219,0.0,0.05,0.0,2.7700064464397656e-14,94.99979375000007,-0.15251000000002765,52.77801660823621,0.0,22.0,0.0,30.752999999999986
220,0.0,0.05,0.0,1.4127587988355117e-14,94.97695337500006,-0.15226916666668128,52.775353300507035,0.0,22.0,0.0,30.680750000000145
221,0.0,0.05,0.0,1.1102230246251565e-15,94.95414912500006,-0.15202833333333493,52.77269023098069,0.0,22.0,0.0,30.60850000000015
222,0.0,0.05,0.0,7.216449660063518e-16,94.93138100000007,-0.15178750000000107,52.770027399635886,0.0,22.0,0.0,30.53625000000011
223,0.0,0.05,0.0,3.0309088572266774e-14,94.90865112500006,-0.15153250000003027,52.76736480645132,0.0,22.0,0.0,30.459749999999985
224,0.0,0.05,0.0,1.6819878823071122e-14,94.88595737500006,-0.15129166666668392,52.76470245140567,0.0,22.0,0.0,30.387500000000124
225,0.0,0.05,0.0,5.886957588074893e-14,94.86330187500005,-0.1510366666667256,52.76204033447765,0.0,22.0,0.0,30.31100000000002
226,0.0,0.18,0.0,4.085620730620576e-14,94.82118462500004,-0.280781666666708,52.75937845564597,0.0,22.0,0.0,30.234500000000143
227,0.0,0.18,0.0,0.0,94.77910562500006,-0.2805266666666668,52.75671681488934,0.0,22.0,0.0,30.15800000000013
228,0.0,0.18,0.0,8.881784197001252e-16,94.73706487500006,-0.2802716666666676,52.754055412186446,0.0,22.0,0.0,30.081500000000005
229,0.0,0.18,0.0,3.1252778143198157e-14,94.69506237500005,-0.28001666666669833,52.751394247516004,0.0,22.0,0.0,30.005000000000127
230,0.0,0.18,0.0,4.440892098500626e-16,94.65310025000005,-0.2797475000000009,52.748733320856736,0.0,22.0,0.0,29.924250000000143
231,0.0,0.18,0.0,0.0,94.61117850000005,-0.2794783333333335,52.74607263218734,0.0,22.0,0.0,29.843500000000134
232,0.0,0.18,0.0,8.881784197001252e-16,94.56929500000005,-0.27922333333333427,52.74341218148653,0.0,22.0,0.0,29.76700000000001
233,0.0,0.18,0.0,1.304512053934559e-14,94.52745400000005,-0.2789400000000131,52.74075196873304,0.0,22.0,0.0,29.68200000000003
234,0.0,0.18,0.0,0.0,94.48565337500006,-0.278670833333333,52.73809199390558,0.0,22.0,0.0,29.60124999999998
235,0.0,0.18,0.0,1.6653345369377348e-16,94.44389312500007,-0.2784016666666673,52.73543225698286,0.0,22.0,0.0,29.520500000000148
236,0.0,0.18,0.27811833333333524,0.0,91.44389312500007,-20.0,52.73277275794361,0.0,22.0,0.0,29.435500000000147
237,0.0,0.18,0.2778349999999996,0.0,88.44389312500007,-20.0,52.730113496766556,0.0,22.0,0.0,29.35049999999997
238,0.0,0.18,0.27756583333333396,0.0,85.44389312500007,-20.0,52.72745447343042,0.0,22.0,0.0,29.269750000000137
239,0.0,0.18,0.2772683333333319,0.0,82.44389312500007,-20.0,52.72479568791393,0.0,22.0,0.0,29.18050000000001
240,0.0,0.18,0.2769849999999998,0.0,79.44389312500007,-20.0,52.72213714019582,0.0,22.0,0.0,29.09550000000003
241,0.0,0.18,0.27670166666666773,0.0,76.44389312500007,-20.0,52.719478830254815,0.0,22.0,0.0,29.01050000000005
242,0.0,0.18,0.2764041666666657,0.0,73.44389312500007,-20.0,52.716820758069645,0.0,22.0,0.0,28.921250000000143
243,0.0,0.18,0.27610666666666717,0.0,70.44389312500007,-20.0,52.71416292361906,0.0,22.0,0.0,28.832000000000125
244,0.0,0.05,0.1458091666666661,0.0,67.44389312500007,-20.0,52.71150532688179,0.0,22.0,0.0,28.742749999999972
245,0.0,0.05,0.1455116666666676,0.0,64.44389312500007,-20.0,52.708847967836576,0.0,22.0,0.0,28.653500000000065
246,0.0,0.05,0.1452141666666679,0.0,61.443893125000066,-20.0,52.70619084646216,0.0,22.0,0.0,28.564250000000136
247,0.0,0.05,0.14491666666666703,0.0,58.443893125000066,-20.0,52.703533962737275,0.0,22.0,0.0,28.47500000000014
248,0.0,0.05,0.1446050000000021,3.552713678800501e-15,55.443893125000066,-20.0,52.70087731664067,0.0,22.0,0.0,28.38150000000006
249,0.0,0.05,0.1442933333333336,0.0,52.443893125000066,-20.0,52.69822090815111,0.0,22.0,0.0,28.288000000000135
250,0.0,0.05,0.14398166666666867,3.552713678800501e-15,49.443893125000066,-20.0,52.69556473724732,0.0,22.0,0.0,28.194500000000033
251,0.0,0.05,0.1436700000000002,0.0,46.443893125000066,-20.0,52.692908803908054,0.0,22.0,0.0,28.10100000000013
252,0.0,0.21,0.3033583333333354,3.552713678800501e-15,43.443893125000066,-20.0,52.690253108112074,0.0,22.0,0.0,28.007500000000007
253,0.0,0.21,0.3030466666666669,0.0,40.443893125000066,-20.0,52.68759764983813,0.0,22.0,0.0,27.91400000000015
254,0.0,0.21,0.30272083333333555,3.552713678800501e-15,37.443893125000066,-20.0,52.684942429064975,0.0,22.0,0.0,27.816250000000053
255,0.0,0.21,0.30239500000000064,0.0,34.443893125000066,-20.0,52.68228744577138,0.0,22.0,0.0,27.718500000000134
256,0.0,0.21,0.30206916666666805,0.0,31.443893125000066,-20.0,52.67963269993609,0.0,22.0,0.0,27.62075000000013
257,0.0,0.21,0.30174333333333436,0.0,28.443893125000066,-20.0,52.67697819153787,0.0,22.0,0.0,27.523000000000053
258,0.0,0.21,0.3014175000000018,0.0,25.443893125000066,-20.0,52.674323920555494,0.0,22.0,0.0,27.425250000000133
259,0.0,0.21,0.3010916666666681,0.0,22.443893125000066,-20.0,52.67166988696771,0.0,22.0,0.0,27.32750000000013
260,0.0,0.21,0.30075166666666675,0.0,19.443893125000066,-20.0,52.66901609075331,0.0,22.0,0.0,27.225500000000125
261,0.0,0.21,30.674457499999548,0.0,21.0,10.374045833332879,52.666362531891046,0.0,22.0,0.0,27.123500000000078
262,0.0,0.21,0.3000716666666676,0.0,18.0,-20.0,52.66370921035969,0.0,22.0,0.0,27.02150000000003
263,0.0,0.21,0.2997316666666663,0.0,15.0,-20.0,52.66105612613802,0.0,22.0,0.0,26.919499999999985
264,0.0,0.21,0.2993916666666685,0.0,12.0,-20.0,52.65840327920481,0.0,22.0,0.0,26.817500000000138
265,0.0,0.21,0.2990516666666683,0.0,9.0,-20.0,52.65575066953884,0.0,22.0,0.0,26.715500000000137
266,0.0,0.21,0.29869750000000295,3.552713678800501e-15,6.0,-20.0,52.65309829711889,0.0,22.0,0.0,26.609250000000138
267,0.0,0.21,0.2983575000000016,0.0,3.0,-20.0,52.65044616192373,0.0,22.0,0.0,26.507250000000138
268,0.0,0.21,0.298003333333335,0.0,0.0,-20.0,52.64779426393215,0.0,22.0,0.0,26.401000000000142
269,0.0,0.21,40.297649166666666,0.0,3.0,20.0,52.645142603122935,0.0,22.0,0.0,26.294750000000143
270,0.0,0.21,0.29729500000000064,0.0,0.0,-20.0,52.64249117947488,0.0,22.0,0.0,26.188499999999948
271,0.0,0.21,20.296940833333334,0.0,0.0,0.0,52.63983999296676,0.0,22.0,0.0,26.082249999999974
272,0.0,0.21,20.2965725,0.0,0.0,0.0,52.63718904357738,0.0,22.0,0.0,25.97175000000007
273,0.0,0.21,20.29620416666667,0.0,0.0,0.0,52.63453833128552,0.0,22.0,0.0,25.861250000000148
274,0.0,0.05,20.13585,0.0,0.0,0.0,52.631887856069966,0.0,22.0,0.0,25.755000000000127
275,0.0,0.05,20.135481666666667,0.0,0.0,0.0,52.62923761790954,0.0,22.0,0.0,25.644500000000136
276,0.0,0.05,20.135113333333333,0.0,0.0,0.0,52.62658761678302,0.0,22.0,0.0,25.534000000000034
277,0.0,0.05,20.134745000000002,0.0,0.0,0.0,52.62393785266921,0.0,22.0,0.0,25.423500000000132
278,0.0,0.05,20.1343625,0.0,0.0,0.0,52.62128832554692,0.0,22.0,0.0,25.308749999999947
279,0.0,0.05,20.133994166666668,0.0,0.0,0.0,52.61863903539494,0.0,22.0,0.0,25.198250000000044
280,0.0,0.05,20.133611666666667,0.0,0.0,0.0,52.6159899821921,0.0,22.0,0.0,25.083500000000146
281,0.0,0.05,20.133229166666666,0.0,0.0,0.0,52.61334116591718,0.0,22.0,0.0,24.96875000000003
282,0.0,0.05,20.13284666666667,0.0,0.0,0.0,52.61069258654899,0.0,22.0,0.0,24.85400000000013
283,0.0,0.05,20.13246416666667,0.0,0.0,0.0,52.60804424406636,0.0,22.0,0.0,24.739250000000013
284,0.0,0.05,20.132081666666668,0.0,0.0,0.0,52.60539613844811,0.0,22.0,0.0,24.62450000000014
285,0.0,0.05,22.974027799588384,0.0,0.4263514199382573,2.8423427995883817,52.60274826967303,0.0,22.0,0.0,24.50550000000007
286,0.0,0.05,40.131302500000004,7.105427357601002e-15,3.4263514199382574,20.0,52.60010063771995,0.0,22.0,0.0,24.39075000000015
287,0.0,0.05,40.13090583333333,0.0,6.426351419938257,20.0,52.597453242567674,0.0,22.0,0.0,24.271750000000125
288,0.0,0.05,40.13050916666667,7.105427357601002e-15,9.426351419938257,20.0,52.59480608419504,0.0,22.0,0.0,24.15275000000001
289,0.0,0.05,40.130112499999996,0.0,12.426351419938257,20.0,52.59215916258088,0.0,22.0,0.0,24.033750000000143
290,0.0,0.05,40.129715833333336,7.105427357601002e-15,15.426351419938257,20.0,52.58951247770399,0.0,22.0,0.0,23.91475000000014
291,0.0,0.05,40.12931916666666,0.0,18.426351419938257,20.0,52.58686602954321,0.0,22.0,0.0,23.795750000000027
292,0.0,0.05,40.12890833333333,0.0,21.426351419938257,20.0,52.58421981807737,0.0,22.0,0.0,23.672499999999985
293,0.0,0.05,40.12851166666667,7.105427357601002e-15,24.426351419938257,20.0,52.58157384328531,0.0,22.0,0.0,23.553500000000138
294,0.0,0.05,40.128100833333335,7.105427357601002e-15,27.426351419938257,20.0,52.57892810514585,0.0,22.0,0.0,23.430250000000143
295,0.0,0.05,0.0,7.216449660063518e-16,27.40719791993826,-0.1276900000000012,52.576282603637814,0.0,22.0,0.0,23.307000000000144
296,0.0,0.05,0.0,7.216449660063518e-16,27.38810604493826,-0.12727916666666772,52.57363733874006,0.0,22.0,0.0,23.183750000000103
297,0.0,0.05,0.0,7.216449660063518e-16,27.36907579493826,-0.12686833333333425,52.57099231043142,0.0,22.0,0.0,23.06050000000006
298,0.0,0.18,0.0,6.161737786669619e-15,27.33060716993826,-0.2564575000000062,52.56834751869073,0.0,22.0,0.0,22.93725000000002
299,0.0,0.18,0.0,0.0,27.29220229493826,-0.2560324999999999,52.565702963496825,0.0,22.0,0.0,22.80975000000005
300,0.0,0.18,0.0,6.661338147750939e-16,27.25385904493826,-0.25562166666666736,52.56305864482855,0.0,22.0,0.0,22.68650000000001
301,0.0,0.18,0.0,0.0,27.21557954493826,-0.2551966666666665,52.56041456266477,0.0,22.0,0.0,22.55900000000004
302,0.0,0.18,0.0,1.5931700403370996e-14,27.17736379493826,-0.25477166666668283,52.55777071698431,0.0,22.0,0.0,22.43150000000007
303,0.0,0.18,0.0,6.716849298982197e-15,27.13921179493826,-0.2543466666666737,52.55512710776602,0.0,22.0,0.0,22.3040000000001
304,0.0,0.18,0.0,0.0,27.101123544938257,-0.2539216666666668,52.55248373498877,0.0,22.0,0.0,22.176500000000132
305,0.0,0.18,0.0,0.0,27.063099044938262,-0.2534966666666669,52.5498405986314,0.0,22.0,0.0,22.04900000000014
306,0.0,0.18,0.0,2.7755575615628914e-16,27.02514041993826,-0.2530575000000007,52.54719769867276,0.0,22.0,0.0,21.91725000000013
307,0.0,0.18,0.0,2.220446049250313e-16,26.98724554493826,-0.2526325000000007,52.54455503509172,0.0,22.0,0.0,21.78975000000014
308,0.0,0.18,0.0,3.3861802251067274e-15,26.949416544938263,-0.2521933333333369,52.54191260786712,0.0,22.0,0.0,21.658000000000044
309,0.0,0.18,0.0,1.4988010832439613e-14,26.911653419938258,-0.25175416666668216,52.53927041697784,0.0,22.0,0.0,21.526250000000147
310,0.0,0.18,0.0,1.27675647831893e-15,26.87395616993826,-0.25131500000000173,52.53662846240273,0.0,22.0,0.0,21.39450000000014
311,0.0,0.18,0.0,5.662137425588298e-15,26.83632479493826,-0.25087583333333896,52.53398674412067,0.0,22.0,0.0,21.262749999999997
312,0.0,0.18,0.0,3.3306690738754696e-16,26.79875929493826,-0.2504366666666673,52.5313452621105,0.0,22.0,0.0,21.1310000000001
313,0.0,0.18,0.0,5.551115123125783e-16,26.761259669938262,-0.24999750000000098,52.52870401635111,0.0,22.0,0.0,20.999250000000135
314,0.0,0.18,0.0,0.0,26.723828044938262,-0.24954416666666646,52.52606300682136,0.0,22.0,0.0,20.863250000000022
315,0.0,0.18,0.0,6.5780714209040525e-15,26.686462294938263,-0.249105000000007,52.52342223350013,0.0,22.0,0.0,20.731500000000125
316,0.0,0.05,0.0,1.2212453270876722e-15,26.668664544938263,-0.11865166666666838,52.520781696366285,0.0,22.0,0.0,20.595500000000143
317,0.0,0.05,0.0,1.1102230246251565e-16,26.650934794938262,-0.11819833333333385,52.51814139539871,0.0,22.0,0.0,20.45950000000012
318,0.0,0.21,0.0,7.771561172376096e-16,26.609273044938263,-0.27774500000000124,52.51550133057627,0.0,22.0,0.0,20.32350000000014
319,0.0,0.21,0.0,0.0,26.567679294938266,-0.2772916666666667,52.512861501877865,0.0,22.0,0.0,20.187500000000114
320,0.0,0.21,0.0,2.220446049250313e-16,26.526153544938268,-0.27683833333333396,52.51022190928236,0.0,22.0,0.0,20.051500000000132
321,0.0,0.21,0.0,4.274358644806853e-15,26.484697919938267,-0.27637083333333806,52.50758255276864,0.0,22.0,0.0,19.911250000000138
322,0.0,0.21,0.0,4.052314039881821e-15,26.443310294938268,-0.27591750000000403,52.504943432315585,0.0,22.0,0.0,19.77525
323,0.0,0.21,0.0,6.661338147750939e-16,26.40199279493827,-0.2754500000000011,52.5023045479021,0.0,22.0,0.0,19.635000000000137
324,0.0,0.21,0.0,1.0436096431476471e-14,26.36074541993827,-0.2749825000000109,52.49966589950705,0.0,22.0,0.0,19.49475000000014
325,0.0,0.21,0.0,1.0380585280245214e-14,26.319566044938266,-0.27452916666667687,52.49702748710935,0.0,22.0,0.0,19.358749999999958
326,0.0,0.21,0.0,1.1102230246251565e-15,26.278456794938265,-0.2740616666666682,52.49438931068787,0.0,22.0,0.0,19.218500000000137
327,0.0,0.21,0.0,4.052314039881821e-15,26.237419794938265,-0.27358000000000443,52.49175137022153,0.0,22.0,0.0,19.074000000000126
328,0.0,0.21,0.0,0.0,26.196452919938267,-0.27311249999999987,52.4891136656892,0.0,22.0,0.0,18.93375000000006
329,0.0,0.21,0.0,1.0880185641326534e-14,26.155556169938265,-0.27264500000001135,52.48647619706979,0.0,22.0,0.0,18.79350000000015
330,0.0,0.21,0.0,1.3322676295501878e-15,26.11473166993827,-0.2721633333333351,52.483838964342205,0.0,22.0,0.0,18.649000000000136
331,0.0,0.21,0.0,5.162537064506978e-15,26.073977294938267,-0.27169583333333897,52.48120196748535,0.0,22.0,0.0,18.50875000000014
332,0.0,0.21,0.0,1.2823075934420558e-14,26.033295169938263,-0.2712141666666799,52.478565206478116,0.0,22.0,0.0,18.364250000000126
333,0.0,0.21,0.0,8.881784197001252e-16,25.992685294938266,-0.27073250000000115,52.475928681299415,0.0,22.0,0.0,18.21975000000009
334,0.0,0.21,0.0,2.7755575615628914e-16,25.952147669938267,-0.2702508333333338,52.473292391928155,0.0,22.0,0.0,18.075250000000054
335,0.0,0.21,0.0,2.4424906541753444e-15,25.911682294938267,-0.26976916666666917,52.47065633834325,0.0,22.0,0.0,17.930750000000018
336,0.0,0.21,0.0,1.021405182655144e-14,25.871289169938265,-0.2692875000000101,52.4680205205236,0.0,22.0,0.0,17.78624999999998
337,0.0,0.21,0.0,5.10702591327572e-15,25.830970419938264,-0.2687916666666718,52.465384938448125,0.0,22.0,0.0,17.637500000000017
338,0.0,0.21,0.0,1.2823075934420558e-14,25.790723919938262,-0.26831000000001276,52.46274959209575,0.0,22.0,0.0,17.49299999999998
339,0.0,0.21,0.0,7.716050021144838e-15,25.75055179493826,-0.2678141666666744,52.46011448144537,0.0,22.0,0.0,17.344250000000017
340,0.0,0.05,0.0,1.1102230246251565e-16,25.734451919938262,-0.10733250000000005,52.45747960647593,0.0,22.0,0.0,17.19974999999998
341,0.0,0.05,0.0,0.0,25.718426419938265,-0.10683666666666625,52.45484496716633,0.0,22.0,0.0,17.051000000000016
342,0.0,0.05,0.0,1.597333376679444e-14,25.702475294938264,-0.10634083333334948,52.4522105634955,0.0,22.0,0.0,16.902250000000052
343,0.0,0.05,0.0,1.083855227790309e-14,25.68659854493826,-0.10584500000001114,52.449576395442364,0.0,22.0,0.0,16.753500000000088
344,0.0,0.05,0.0,5.717648576819556e-15,25.67079616993826,-0.1053491666666728,52.44694246298586,0.0,22.0,0.0,16.604750000000124
345,0.0,0.05,0.0,1.0824674490095276e-15,25.655070294938263,-0.10483916666666815,52.4443087661049,0.0,22.0,0.0,16.45175000000012
346,0.0,0.05,0.0,1.6667223157185163e-14,25.63941879493826,-0.10434333333335045,52.44167530477843,0.0,22.0,0.0,16.303000000000132
347,0.0,0.05,0.0,1.16157083951407e-14,25.62384166993826,-0.10384750000001211,52.439042078985366,0.0,22.0,0.0,16.154250000000147
348,0.0,0.05,0.0,1.1102230246251565e-16,25.608341044938257,-0.1033375000000003,52.341223380910435,0.0,22.0,0.0,16.001250000000056
349,0.0,0.05,0.0,9.992007221626409e-15,25.592916919938258,-0.10282750000001047,52.12431171683706,0.0,22.0,0.0,15.848250000000142
350,0.0,0.07,0.0,7.216449660063518e-16,25.574569294938257,-0.12231750000000119,51.83758471267384,0.0,22.0,0.0,15.695250000000138
351,0.0,0.07,0.0,7.369105325949477e-15,25.556298169938255,-0.12180750000000747,51.835005515970906,0.0,22.0,0.0,15.542250000000024
352,0.0,0.07,0.0,2.7755575615628914e-16,25.53810354493826,-0.12129750000000072,51.832426549948025,0.0,22.0,0.0,15.389250000000132
353,0.0,0.07,0.0,5.384581669432009e-15,25.51998541993826,-0.12078750000000582,51.738010347768025,0.0,22.0,0.0,15.23625000000013
354,0.0,0.07,0.0,2.7755575615628914e-16,25.50194379493826,-0.12027750000000026,51.55654832463258,0.0,22.0,0.0,15.083249999999992
355,0.0,0.07,0.0,3.8441472227646045e-15,25.48397866993826,-0.11976750000000418,51.44398063134086,0.0,22.0,0.0,14.9302500000001
356,0.0,0.07,0.0,7.105427357601002e-15,25.466092169938257,-0.11924333333334086,51.441436638083665,0.0,22.0,0.0,14.773000000000124
357,0.0,0.07,0.0,0.0,25.44828216993826,-0.11873333333333314,51.28104722626704,0.0,22.0,0.0,14.620000000000033
358,0.0,0.07,0.0,1.1657341758564144e-15,25.43055079493826,-0.11820916666666825,51.1307168824074,0.0,22.0,0.0,14.462750000000124
359,0.0,0.07,0.0,0.0,25.41289804493826,-0.11768499999999982,50.97753006306347,0.0,22.0,0.0,14.305500000000038
360,0.0,0.07,0.0,1.1657341758564144e-15,25.39532391993826,-0.11716083333333493,50.81096398064203,0.0,22.0,0.0,14.148250000000129
361,0.0,0.07,0.0,3.1780134079895106e-15,25.37782841993826,-0.11663666666666998,50.80847660358465,0.0,22.0,0.0,13.991000000000042
362,0.0,0.21,0.0,0.0,25.33941154493826,-0.2561125000000004,50.61753131396533,0.0,22.0,0.0,13.833750000000133
363,0.0,0.21,0.0,4.996003610813204e-16,25.30107329493826,-0.255588333333334,50.4682169543998,0.0,22.0,0.0,13.676500000000047
364,0.0,0.21,0.0,3.552713678800501e-15,25.26281366993826,-0.25506416666667064,50.2806503381461,0.0,22.0,0.0,13.519250000000138
365,0.0,0.21,0.0,7.16093850883226e-15,25.22463266993826,-0.2545400000000073,50.238031499930585,0.0,22.0,0.0,13.362000000000052
366,0.0,0.21,0.0,2.220446049250313e-16,25.18653241993826,-0.25400166666666735,50.13610477617045,0.0,22.0,0.0,13.200500000000147
367,0.0,0.21,0.0,4.996003610813204e-16,25.14851291993826,-0.25346333333333426,49.823726307151574,0.0,22.0,0.0,13.039000000000133
368,0.0,0.23,0.0,4.440892098500626e-16,25.107572044938262,-0.2729391666666672,49.701268872312326,0.0,22.0,0.0,12.881750000000025
369,0.0,0.23,0.0,1.4765966227514582e-14,25.06671191993826,-0.2724008333333485,49.6988807449665,0.0,22.0,0.0,12.72025000000012
370,0.0,0.23,0.0,5.440092820663267e-15,25.025932544938257,-0.2718625000000059,49.69649283121174,0.0,22.0,0.0,12.55875000000013
